,RET
535720,False
535721,True
535722,True
535723,True
535724,False
535725,False
535726,False
535727,False
535728,False
535729,True
535730,False
535731,False
535732,False
535733,False
535734,False
535735,True
535736,True
535737,False
535738,False
535739,True
535740,False
535741,True
535742,True
535743,True
535744,True
535745,True
535746,True
535747,True
535748,False
535749,True
535750,False
535751,True
535752,False
535753,True
535754,False
535755,False
535756,True
535757,True
535758,True
535759,False
535760,True
535761,True
535762,True
535763,False
535764,True
535765,True
535766,False
535767,False
535768,False
535769,True
535770,True
535771,True
535772,False
535773,False
535774,False
535775,True
535776,True
535777,True
535778,True
535779,False
535780,False
535781,True
535782,True
535783,False
535784,False
535785,True
535786,True
535787,True
535788,True
535789,False
535790,True
535791,False
535792,True
535793,True
535794,False
535795,False
535796,True
535797,False
535798,False
535799,False
535800,True
535801,True
535802,True
535803,False
535804,True
535805,True
535806,True
535807,True
535808,True
535809,True
535810,False
535811,True
535812,True
535813,True
535814,True
535815,True
535816,True
535817,True
535818,True
535819,False
535820,True
535821,False
535822,False
535823,True
535824,False
535825,True
535826,True
535827,True
535828,False
535829,True
535830,False
535831,False
535832,True
535833,False
535834,False
535835,False
535836,True
535837,True
535838,True
535839,True
535840,True
535841,True
535842,True
535843,False
535844,True
535845,True
535846,True
535847,True
535848,True
535849,True
535850,False
535851,True
535852,True
535853,True
535854,True
535855,False
535856,True
535857,True
535858,True
535859,True
535860,True
535861,False
535862,True
535863,False
535864,True
535865,True
535866,True
535867,True
535868,True
535869,True
535870,True
535871,True
535872,False
535873,True
535874,False
535875,True
535876,True
535877,True
535878,False
535879,False
535880,True
535881,False
535882,True
535883,True
535884,False
535885,True
535886,False
535887,True
535888,True
535889,True
535890,True
535891,True
535892,True
535893,True
535894,True
535895,True
535896,True
535897,False
535898,True
535899,True
535900,False
535901,True
535902,True
535903,True
535904,True
535905,True
535906,True
535907,False
535908,True
535909,True
535910,True
535911,True
535912,False
535913,True
535914,True
535915,False
535916,False
535917,True
535918,False
535919,False
535920,False
535921,False
535922,True
535923,True
535924,True
535925,True
535926,True
535927,False
535928,True
535929,True
535930,False
535931,True
535932,True
535933,True
535934,False
535935,True
535936,False
535937,False
535938,False
535939,True
535940,True
535941,True
535942,False
535943,True
535944,True
535945,False
535946,True
535947,True
535948,False
535949,True
535950,True
535951,True
535952,True
535953,False
535954,True
535955,True
535956,False
535957,False
535958,True
535959,True
535960,False
535961,True
535962,False
535963,True
535964,True
535965,True
535966,False
535967,True
535968,True
535969,True
535970,True
535971,False
535972,False
535973,True
535974,True
535975,True
535976,False
535977,True
535978,True
535979,True
535980,True
535981,False
535982,True
535983,True
535984,True
535985,True
535986,True
535987,True
535988,True
535989,True
535990,True
535991,True
535992,False
535993,True
535994,True
535995,False
535996,True
535997,True
535998,False
535999,False
536000,True
536001,True
536002,True
536003,True
536004,True
536005,True
536006,True
536007,True
536008,True
536009,True
536010,True
536011,True
536012,True
536013,True
536014,True
536015,True
536016,False
536017,False
536018,True
536019,False
536020,True
536021,True
536022,False
536023,False
536024,False
536025,False
536026,True
536027,True
536028,False
536029,False
536030,True
536031,False
536032,False
536033,False
536034,True
536035,True
536036,False
536037,False
536038,True
536039,True
536040,False
536041,False
536042,False
536043,True
536044,True
536045,False
536046,False
536047,True
536048,True
536049,False
536050,True
536051,False
536052,True
536053,True
536054,True
536055,False
536056,True
536057,True
536058,True
536059,True
536060,False
536061,False
536062,False
536063,False
536064,False
536065,True
536066,False
536067,False
536068,True
536069,True
536070,True
536071,True
536072,False
536073,False
536074,True
536075,False
536076,True
536077,True
536078,False
536079,True
536080,True
536081,True
536082,True
536083,True
536084,False
536085,True
536086,True
536087,False
536088,True
536089,True
536090,False
536091,False
536092,True
536093,True
536094,False
536095,True
536096,False
536097,False
536098,False
536099,True
536100,True
536101,True
536102,True
536103,False
536104,False
536105,True
536106,False
536107,False
536108,True
536109,True
536110,True
536111,False
536112,False
536113,True
536114,False
536115,False
536116,False
536117,True
536118,False
536119,True
536120,True
536121,True
536122,True
536123,True
536124,True
536125,False
536126,True
536127,True
536128,False
536129,True
536130,True
536131,True
536132,False
536133,True
536134,True
536135,False
536136,True
536137,True
536138,True
536139,False
536140,False
536141,False
536142,True
536143,False
536144,True
536145,True
536146,False
536147,False
536148,False
536149,False
536150,False
536151,False
536152,False
536153,False
536154,False
536155,True
536156,True
536157,False
536158,False
536159,True
536160,True
536161,False
536162,True
536163,True
536164,False
536165,False
536166,False
536167,False
536168,True
536169,False
536170,True
536171,False
536172,True
536173,True
536174,True
536175,False
536176,False
536177,True
536178,True
536179,False
536180,False
536181,True
536182,True
536183,True
536184,False
536185,True
536186,True
536187,False
536188,False
536189,False
536190,True
536191,True
536192,True
536193,False
536194,False
536195,False
536196,False
536197,False
536198,False
536199,False
536200,True
536201,True
536202,True
536203,True
536204,False
536205,True
536206,False
536207,True
536208,False
536209,False
536210,True
536211,True
536212,True
536213,False
536214,False
536215,False
536216,False
536217,False
536218,False
536219,False
536220,True
536221,True
536222,True
536223,False
536224,True
536225,True
536226,True
536227,False
536228,True
536229,True
536230,True
536231,True
536232,True
536233,True
536234,False
536235,True
536236,True
536237,False
536238,True
536239,True
536240,True
536241,True
536242,True
536243,True
536244,False
536245,True
536246,False
536247,False
536248,False
536249,True
536250,False
536251,False
536252,True
536253,False
536254,True
536255,True
536256,True
536257,True
536258,False
536259,True
536260,True
536261,False
536262,True
536263,True
536264,True
536265,True
536266,True
536267,True
536268,False
536269,True
536270,True
536271,True
536272,True
536273,True
536274,False
536275,True
536276,False
536277,True
536278,True
536279,True
536280,True
536281,True
536282,False
536283,True
536284,False
536285,True
536286,True
536287,True
536288,True
536289,True
536290,True
536291,False
536292,True
536293,True
536294,True
536295,True
536296,True
536297,True
536298,True
536299,False
536300,False
536301,True
536302,True
536303,True
536304,True
536305,True
536306,True
536307,True
536308,True
536309,True
536310,True
536311,True
536312,True
536313,True
536314,True
536315,True
536316,True
536317,True
536318,True
536319,True
536320,True
536321,True
536322,True
536323,True
536324,True
536325,False
536326,True
536327,True
536328,True
536329,False
536330,True
536331,True
536332,True
536333,True
536334,True
536335,True
536336,True
536337,False
536338,True
536339,False
536340,True
536341,True
536342,True
536343,True
536344,True
536345,True
536346,True
536347,True
536348,True
536349,True
536350,True
536351,True
536352,True
536353,True
536354,True
536355,True
536356,True
536357,True
536358,False
536359,True
536360,False
536361,True
536362,True
536363,True
536364,True
536365,True
536366,True
536367,False
536368,True
536369,True
536370,False
536371,True
536372,False
536373,True
536374,True
536375,True
536376,True
536377,False
536378,True
536379,True
536380,False
536381,True
536382,True
536383,True
536384,True
536385,True
536386,True
536387,True
536388,False
536389,True
536390,True
536391,False
536392,True
536393,True
536394,True
536395,True
536396,True
536397,True
536398,True
536399,True
536400,False
536401,True
536402,True
536403,True
536404,True
536405,True
536406,True
536407,True
536408,True
536409,False
536410,False
536411,False
536412,True
536413,True
536414,False
536415,True
536416,True
536417,False
536418,True
536419,True
536420,True
536421,False
536422,True
536423,True
536424,False
536425,True
536426,False
536427,True
536428,True
536429,True
536430,True
536431,True
536432,True
536433,True
536434,True
536435,True
536436,True
536437,True
536438,True
536439,True
536440,True
536441,True
536442,True
536443,True
536444,True
536445,True
536446,False
536447,False
536448,True
536449,True
536450,False
536451,True
536452,True
536453,True
536454,True
536455,True
536456,False
536457,True
536458,True
536459,True
536460,True
536461,True
536462,True
536463,True
536464,True
536465,False
536466,True
536467,True
536468,False
536469,False
536470,True
536471,True
536472,True
536473,True
536474,True
536475,True
536476,True
536477,True
536478,True
536479,True
536480,False
536481,True
536482,True
536483,False
536484,True
536485,False
536486,True
536487,True
536488,True
536489,False
536490,True
536491,True
536492,False
536493,True
536494,True
536495,True
536496,False
536497,True
536498,True
536499,True
536500,True
536501,True
536502,False
536503,True
536504,True
536505,True
536506,False
536507,True
536508,True
536509,True
536510,False
536511,False
536512,True
536513,False
536514,True
536515,False
536516,True
536517,True
536518,True
536519,False
536520,True
536521,False
536522,True
536523,True
536524,True
536525,True
536526,True
536527,True
536528,True
536529,True
536530,True
536531,True
536532,True
536533,True
536534,True
536535,True
536536,False
536537,True
536538,True
536539,True
536540,True
536541,True
536542,True
536543,True
536544,True
536545,True
536546,False
536547,True
536548,True
536549,True
536550,True
536551,False
536552,True
536553,True
536554,True
536555,True
536556,True
536557,True
536558,True
536559,True
536560,True
536561,True
536562,True
536563,True
536564,True
536565,True
536566,True
536567,True
536568,True
536569,True
536570,True
536571,True
536572,True
536573,True
536574,True
536575,True
536576,True
536577,True
536578,False
536579,True
536580,True
